#['1292220', '1308575', '1292371', '3319755', '1292371']
活着;1082154;0.8597375718
围城;1008145;0.85468867249
哈利·波特与魔法石;1041007;0.84458688275
白夜行;3259440;0.843657455639
红楼梦;1007305;0.843113268259
小王子;1084336;0.836517169149
哈利·波特与密室;1039487;0.829315137973
哈利·波特与阿兹卡班的囚徒;1071241;0.82922358294
三国演义（全二册）;1019568;0.827044069507
福尔摩斯探案全集（上中下）;1040211;0.823935673424
不能承受的生命之轻;1017143;0.818921165487
哈利·波特与火焰杯;1009257;0.815725111188
机器猫哆啦A梦23;1204889;0.813693076546
许三观卖血记;1029791;0.806871304235
三体Ⅲ;5363767;0.801475053779
笑傲江湖（全四册）;1002299;0.800561087447
沉默的大多数;1054685;0.799091015348
天龙八部;1255625;0.797282339335
追风筝的人;1770782;0.796018607904
嫌疑人X的献身;3211779;0.792764387303
明朝那些事儿（壹）;1873231;0.792254190683
月亮和六便士;1858513;0.788649665609
达·芬奇密码;1040771;0.787581976529
向左走·向右走;1066462;0.785177266792
百年孤独;1786670;0.78411897568
挪威的森林;1046265;0.781549951008
飘;1068920;0.781328385437
黄金时代;1089243;0.781045392785
活着;1061118;0.778976459162
哈利·波特与凤凰社;1013129;0.778744931034
神雕侠侣;1255624;0.778732570148
平凡的世界（全三部）;1200840;0.776591324195
机器猫哆啦A梦（共45册）;1102403;0.774075303497
哈利·波特与混血王子;1432596;0.77202501298
三体;2567698;0.77197411666
基督山伯爵;1085860;0.770521751735
傲慢与偏见;1083428;0.768095394107
明朝那些事儿（叁）;2052448;0.766313240325
三体Ⅱ;3066477;0.76553914569
万历十五年;1041482;0.764007844485
看见;20427187;0.763616172198
明朝那些事儿（贰）;1949338;0.758989404741
狼图腾;1022060;0.755752783036
送你一颗子弹;4238362;0.75426526972
地下铁;1056733;0.75326289411
明朝那些事儿（肆）;2253642;0.753051596576
七龍珠 34;1389960;0.751674519192
灿烂千阳;2143732;0.751236796034
哈利·波特与死亡圣器;2295163;0.751043809622
呐喊;1449351;0.746566352103
简爱;1141406;0.743169296323
羊脂球;1205370;0.742201238624
苏菲的世界;1045818;0.741992627125
我的心中每天开出一朵花;1021847;0.741358335116
呼啸山庄;1119522;0.739912915792
目送;3995526;0.737598285729
倾城之恋;1090043;0.73695035474
死亡筆記 1;2064977;0.736767590868
雷雨;1013416;0.733557579905
恶意;3646172;0.730136247461
这些人，那些事;6388661;0.728212662008
西游记（全二册）;1029553;0.725807983241
格林童话全集;1043008;0.725603475546
麦琪的礼物;1051193;0.724027427617
我们仨;1023045;0.723057153179
寻路中国;5414391;0.720957287607
红玫瑰与白玫瑰;1014278;0.720897892107
撒哈拉的故事;1361264;0.720877288077
民主的细节;3813669;0.720644401888
情书;1080370;0.720221273882
一只特立独行的猪;1767945;0.719295839485
东方快车谋杀案;1827374;0.719078222413
一九八四;1858576;0.718690781644
父与子全集;1002898;0.718449360304
香水;1292416;0.717442980278
情人;1400705;0.717024383339
有一天啊，宝宝……;1794844;0.716070639018
阿Q正传;1088065;0.715951925777
肖申克的救赎;1829226;0.715555711319
霍乱时期的爱情;10594787;0.715204677557
我的精神家园;1014578;0.714873930417
棋魂·光之棋（1）;1226062;0.713378840294
哭泣的骆驼;1029111;0.712990879257
射雕英雄传（全四册）;1044547;0.712683950901
朝花夕拾;1449352;0.711859775914
百年孤独;6082808;0.710968763207
乱马1/2;1388169;0.710653959999
聖闘士星矢 1;1581547;0.708763485429
边城;1057244;0.705837109365
看不见的城市;1863930;0.705589644037
刀锋;2035162;0.705488075229
20世紀少年01;1459623;0.705069327075
我的路;1431836;0.703908941764
微笑的鱼;1059937;0.70274342311
明朝那些事儿（伍）;3009821;0.702071156052
窗边的小豆豆;1007914;0.701960258684
山楂树之恋;2243213;0.701601397763
动物庄园;1018136;0.700678700605
一个人的好天气;2250587;0.69769967203
围城;1069848;0.696535041957
明朝那些事儿（柒）：大结局;3626924;0.696352858006
在路上;1917972;0.696274788622
历史深处的忧虑;1027191;0.696111766464
飞鸟集;1058661;0.696023100143
无人生还;3006581;0.695187716241
1Q84 BOOK 1;4742918;0.695014964087
茶花女;1013380;0.694995194803
项链;1258498;0.694014418107
一個人住第5年;1346815;0.693134052918
1988：我想和这个世界谈谈;5275059;0.692096488968
彷徨;1449348;0.690750009838
巴黎圣母院;1024197;0.69066451134
安徒生童话故事集;1046209;0.690544279939
独唱团（第一辑）;4886245;0.690056801779
变形记;1213546;0.689438591771
圣传;2285572;0.68840354646
灌篮高手31;1221515;0.688204231954
水浒传（全二册）;1008357;0.688102793517
局外人;1052203;0.68784812283
现代汉语词典（修订本）;1036684;0.687833748359
倚天屠龙记(共四册);1070851;0.686548390781
阿狸·梦之城堡;3554154;0.686271114267
盗墓笔记;1948901;0.685985381915
梦里花落知多少;1016300;0.685082975794
幽游白书（全19册）;1421921;0.684402683072
撒哈拉的故事;1060068;0.68438151814
一个陌生女人的来信;2154960;0.683847943485
兄弟（上）;1401425;0.682167724569
找死的兔子;2171321;0.682019493397
退步集;1003284;0.682001744487
月亮忘記了;1358873;0.681841741566
看上去很美;1015584;0.680766231485
古汉语常用字字典;1010464;0.679927986164
小时候;2082194;0.679623145205
