#['25820460', '25765735', '1432146', '3025375', '1866479', '10485647']
哈利·波特与魔法石;1041007;0.831320262729
活着;1082154;0.825823996037
哈利·波特与阿兹卡班的囚徒;1071241;0.819438129232
哈利·波特与密室;1039487;0.814618681929
围城;1008145;0.813036584652
红楼梦;1007305;0.810206510186
白夜行;3259440;0.809414201866
哈利·波特与火焰杯;1009257;0.807932999414
三国演义（全二册）;1019568;0.806855419521
福尔摩斯探案全集（上中下）;1040211;0.793758365879
小王子;1084336;0.792367681807
机器猫哆啦A梦23;1204889;0.784568923916
三体Ⅲ;5363767;0.780870349243
嫌疑人X的献身;3211779;0.780197142399
笑傲江湖（全四册）;1002299;0.778940537805
许三观卖血记;1029791;0.776825536305
天龙八部;1255625;0.776612706463
明朝那些事儿（壹）;1873231;0.769757409298
哈利·波特与凤凰社;1013129;0.76827888848
哈利·波特与混血王子;1432596;0.766771892801
不能承受的生命之轻;1017143;0.764846763502
活着;1061118;0.762048151473
三体;2567698;0.761023213549
月亮和六便士;1858513;0.758597647258
追风筝的人;1770782;0.756854065757
三体Ⅱ;3066477;0.755969996936
机器猫哆啦A梦（共45册）;1102403;0.753673238586
达·芬奇密码;1040771;0.752091892624
沉默的大多数;1054685;0.749277473204
神雕侠侣;1255624;0.744398133485
哈利·波特与死亡圣器;2295163;0.743474028242
飘;1068920;0.742590976008
明朝那些事儿（叁）;2052448;0.741497731361
向左走·向右走;1066462;0.739321709592
黄金时代;1089243;0.738044913581
基督山伯爵;1085860;0.737021653132
七龍珠 34;1389960;0.736569220344
傲慢与偏见;1083428;0.736075360965
百年孤独;1786670;0.733818285813
挪威的森林;1046265;0.732543252824
明朝那些事儿（贰）;1949338;0.732494610195
平凡的世界（全三部）;1200840;0.732177337617
明朝那些事儿（肆）;2253642;0.730014037392
灿烂千阳;2143732;0.725098882399
呐喊;1449351;0.723635341867
看见;20427187;0.723631185329
送你一颗子弹;4238362;0.720145918692
格林童话全集;1043008;0.720094377901
恶意;3646172;0.71996399231
苏菲的世界;1045818;0.719703682183
简爱;1141406;0.718597335946
地下铁;1056733;0.718497118995
万历十五年;1041482;0.717103633744
羊脂球;1205370;0.713399296677
西游记（全二册）;1029553;0.712153952747
呼啸山庄;1119522;0.710981224431
东方快车谋杀案;1827374;0.709960129876
百年孤独;6082808;0.708565250594
死亡筆記 1;2064977;0.708146699753
雷雨;1013416;0.70651286854
狼图腾;1022060;0.70429172415
父与子全集;1002898;0.70348228765
香水;1292416;0.702586317685
倾城之恋;1090043;0.700303321736
撒哈拉的故事;1361264;0.69779059847
肖申克的救赎;1829226;0.697664283371
目送;3995526;0.697292124972
红玫瑰与白玫瑰;1014278;0.697005616708
朝花夕拾;1449352;0.694228868932
我的心中每天开出一朵花;1021847;0.694218237692
一只特立独行的猪;1767945;0.692639597715
寻路中国;5414391;0.691430403266
霍乱时期的爱情;10594787;0.691034245606
这些人，那些事;6388661;0.690932400304
明朝那些事儿（伍）;3009821;0.690833687581
情人;1400705;0.690815146986
棋魂·光之棋（1）;1226062;0.688631875662
水浒传（全二册）;1008357;0.68856980904
射雕英雄传（全四册）;1044547;0.687670840364
麦琪的礼物;1051193;0.686278842451
聖闘士星矢 1;1581547;0.685980375288
乱马1/2;1388169;0.685899811905
盗墓笔记;1948901;0.685188702671
我们仨;1023045;0.685059639685
无人生还;3006581;0.683916295429
边城;1057244;0.683491435237
明朝那些事儿（柒）：大结局;3626924;0.683068792352
阿Q正传;1088065;0.6821601734
20世紀少年01;1459623;0.681879618171
安徒生童话故事集;1046209;0.68176969597
情书;1080370;0.681614737292
围城;1069848;0.681554245484
茶花女;1013380;0.680377291738
在路上;1917972;0.680122055284
刀锋;2035162;0.679453168035
飞鸟集;1058661;0.678306966936
